embedding_model,reranker_scenario,reranker_description,question_id,question,correct_answer,model_answer,is_correct,bleu,f1,response_time,error_message
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,21,حكم الصلاة على الميت:,ب, ب: فرض كفاية بإجماع العلماء ,True,0.009565665109256835,1.0,9.871763229370117,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,22,حكم سجود السهو:,ب, الجواب: ب: واجب عند جمهور العلماء ,True,0.008176856499690712,1.0,8.004476547241211,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,23,حكم صلاة الجمعة على الرجال:,ب, ب: فرض عين بإجماع العلماء ,True,0.01015265650850611,1.0,5.548117160797119,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,24,حكم صلاة العيدين:,ب, الجواب: ج: فرض كفاية ,False,0.012042033681462784,0.0,12.465208292007446,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,25,حكم العمرة في العمر:,ب, ب: واجبة مرة واحدة بإجماع العلماء ,True,0.008176856499690712,1.0,6.057056903839111,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,26,حكم صلاة التراويح:,ب, الجواب: ب: سنة مؤكدة بإجماع العلماء ,True,0.007805988703535686,1.0,17.63251781463623,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,27,حكم البيع بشرط الخيار:,ب, الجواب: ب: جائز بإجماع العلماء ,True,0.008811835296733616,1.0,5.6583802700042725,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,28,حكم بيع الذهب بالذهب متفاضلاً (مع زيادة):,ب, ب: محرم بإجماع العلماء ,True,0.011199617145528714,1.0,7.08880352973938,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,29,حكم بيع الفضة بالفضة متفاضلاً:,ب, ب: محرم بإجماع العلماء ,True,0.011199617145528714,1.0,5.5332300662994385,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,30,حكم بيع الطعام بالطعام متفاضلاً:,ب, ب: محرم بإجماع العلماء ,True,0.011199617145528714,1.0,2.583718776702881,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,31,حكم بيع العربون:,ب, ب: جائز عند جمهور العلماء ,True,0.01015265650850611,1.0,8.366252660751343,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,32,حكم الشفعة في العقار:,ب, ب: ثابتة بإجماع العلماء ,True,0.010825057921671676,1.0,5.48282527923584,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,33,حكم الوقف في الإسلام:,ب, الجواب: حكم الوقف في الإسلام: ب: جائز ومستحب بإجماع العلماء ,True,0.005131423326712104,1.0,9.638352394104004,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,34,حكم الهبة:,ب, الجواب: ب: جائزة ومستحبة بإجماع العلماء ,True,0.0071638813215387015,1.0,6.142085790634155,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,35,حكم العارية:,ب, الجواب: حكم العارية في المذهب المالكي هو: ب: جائزة بإجماع العلماء ,True,0.004740784076857388,1.0,8.960452318191528,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,36,حكم إعارة السلاح في الفتنة:,ب, ب: محرمة بإجماع العلماء ,True,0.010825057921671676,1.0,4.221803903579712,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,37,حكم الوديعة (حفظ المال):,ب, ب: جائزة وواجبة عند الجمهور ,True,0.009565665109256835,1.0,8.755569219589233,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,38,حكم الوكالة:,ب, ب: جائزة بإجماع العلماء ,True,0.010825057921671676,1.0,4.905596017837524,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,39,حكم المضاربة (شركة بين مال وعمل):,ب, ب: جائزة بإجماع العلماء ,True,0.010825057921671676,1.0,5.266871690750122,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,40,حكم المساقاة (شركة بين شجر وعمل):,ب, ب: جائزة بإجماع العلماء ,True,0.010825057921671676,1.0,15.5148446559906,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,41,حكم المزارعة (شركة بين أرض وعمل):,ب, الجواب: ب: جائزة بإجماع العلماء ,True,0.008588486560503192,1.0,2.9846198558807373,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,42,حكم الصلح بين الخصوم:,ب, ب: جائز ومستحب بإجماع العلماء ,True,0.009048295247234425,1.0,6.676074028015137,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,43,حكم الإبراء من الدين:,ب, الجواب: ب: جائز بإجماع العلماء ,True,0.008811835296733616,1.0,9.133557081222534,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,44,حكم إجارة العين لمالكها:,ب, ب: جائزة عند جمهور العلماء ,True,0.009849574084214482,1.0,12.509910583496094,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,45,حكم الإجارة على الأعمال المحرمة:,ب, ب: باطلة ومحرمة بإجماع العلماء ,True,0.008811835296733616,1.0,13.92629098892212,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,46,حكم إجارة الرجل لامرأة أجنبية للإرضاع:,ب, الجواب: أ: محرمة بإجماع العلماء ,False,0.008588486560503192,0.0,12.005740404129028,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,47,حكم الجعالة (جعل أجرة على عمل مجهول):,ب, الجواب: ب: جائزة بإجماع العلماء ,True,0.008588486560503192,1.0,10.820290088653564,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,48,حكم السبق (الجائزة) في المسابقات:,ب, ب: جائز في الخيل والإبل والسهام بإجماع العلماء ,True,0.006277466950757328,1.0,16.959407091140747,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,49,حكم الرهن:,ب, ب: جائز بإجماع العلماء ,True,0.011199617145528714,1.0,7.237426042556763,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,50,حكم الكفالة والضمان:,ب, الجواب: ب: الكفالة والضمان جائزان بإجماع العلماء ,True,0.006065997938636506,1.0,15.018754959106445,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,51,حكم الحوالة:,ب, ب: الحوالة جائزة بإجماع العلماء ,True,0.008588486560503192,1.0,13.232784271240234,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,52,حكم الأيمان:,ب, ب: الأيمان جائزة بالله وصفاته ,True,0.009048295247234425,1.0,12.720970392227173,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,53,حكم الصيد بالكلب المعلم:,ب, ب: الصيد بالكلب المعلم جائز بإجماع العلماء ,True,0.0067525623389387635,1.0,4.294678449630737,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,54,حكم الذبائح:,ب, ب: الذبائح حلال بإجماع المسلمين ما لم تذبح لغير الله ,True,0.0056860862169080505,1.0,35.2706458568573,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,55,حكم الصيد بالجوارح (غير الكلب):,ب, ب: الصيد بالجوارح (غير الكلب) جائز بإجماع العلماء ,True,0.005965939103175657,1.0,16.76323962211609,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,56,حكم الأضحية:,ب, ج: الأضحية فرض كفاية ,False,0.0,0.0,3.9032139778137207,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,57,حكم العقيقة عن المولود:,ب, الجواب: ج: العقيقة فرض كفاية ,False,0.0092991042878441,0.0,5.328221797943115,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,58,حكم الجهاد في سبيل الله:,ب, ب: الجهاد فرض كفاية بإجماع العلماء ,True,0.007986728673290205,1.0,5.124934673309326,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,59,حكم قتال المرتد:,ب, ب: قتال المرتد واجب بإجماع العلماء ,True,0.007986728673290205,1.0,8.121394634246826,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,60,حكم قتال البغاة:,ب, ب: قتال البغاة واجب بإجماع العلماء ,True,0.007986728673290205,1.0,7.121578216552734,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,61,حكم قتال أهل الذمة:,ب, ب: قتال أهل الذمة محرم بإجماع العلماء ما لم ينقضوا العهد ,True,0.005354194904142114,1.0,8.15463376045227,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,62,حكم الجزية:,ب, ب: الجزية واجبة على أهل الكتاب بإجماع العلماء ,True,0.006389329974674238,1.0,17.363499402999878,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,63,حكم الرق (العبودية):,ب, ب: الرق مشروع في بعض الحالات وبشروط بإجماع العلماء ,True,0.005869389976559867,1.0,5.340805530548096,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,64,حكم العتق:,ب, الجواب: ب: العتق مستحب بإجماع المسلمين ,True,0.007313425995364251,1.0,3.6646292209625244,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,65,حكم الولاء:,ب, ب: الولاء للمسلم على المسلم واجب بإجماع العلماء ,True,0.00616976802746866,1.0,11.177268505096436,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,66,حكم شهادة الزور:,ب, ب: شهادة الزور محرمة بإجماع المسلمين ,True,0.007633935801913548,1.0,4.610259056091309,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,67,حكم القضاء في الإسلام:,ب, ب: القضاء واجب على الكفاية بإجماع العلماء ,True,0.006883858510498897,1.0,4.445474863052368,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,68,حكم المظالم:,ب, ب: المظالم محرمة بإجماع المسلمين ,True,0.008377152169377823,1.0,6.495420217514038,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,69,حكم أخذ مال المسلم بغير حق:,ب, ب: أخذ مال المسلم محرم بإجماع المسلمين ,True,0.007313425995364251,1.0,8.249505519866943,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,70,حكم المهر في النكاح:,ب, ب: المهر واجب بإجماع العلماء ,True,0.0092991042878441,1.0,4.124519109725952,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,71,حكم الصداق (الهبة من الرجل لزوجته):,ب, ب: الصداق جائز ومستحب بإجماع العلماء ,True,0.007633935801913548,1.0,4.47317910194397,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,72,حكم الإعسار في الدين:,ب, ب: ينظر المعسر بإجماع العلماء ,True,0.009048295247234425,1.0,4.423295974731445,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,73,حكم الإفلاس:,ب, ب: يعلن إفلاسه بإجماع العلماء ,True,0.009048295247234425,1.0,3.590909242630005,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,74,حكم التفليس:,ب, الجواب: أ: التفليس محرم بإجماع العلماء ,False,0.007313425995364251,0.0,1.76603364944458,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,75,حكم الكفالة:,ب, ب: الكفالة جائزة بإجماع العلماء ,True,0.008588486560503192,1.0,4.052340269088745,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,76,حكم الضمان:,ب, ب: الضمان جائز بإجماع العلماء ,True,0.009048295247234425,1.0,3.8458244800567627,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,77,حكم الإيلاء (اليمين على عدم قربان الزوجة):,ب, الجواب: الإيلاء محرم بإجماع العلماء ,True,0.007805988703535686,1.0,4.1875996589660645,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,78,حكم الظهار:,ب, ب: الظهار محرم بإجماع العلماء ,True,0.009048295247234425,1.0,3.718125581741333,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,79,حكم اللعان:,ب, ب: اللعان مشروع عند التهمة بالزنا ,True,0.008176856499690712,1.0,3.1945440769195557,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,80,حكم الخلع:,ب, الجواب: أ: الخلع محرم بإجماع العلماء ,False,0.007633935801913548,0.0,3.1686606407165527,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,81,حكم الطلاق:,ب, ب: الطلاق جائز بأسبابه وبشروطه بإجماع العلماء ,True,0.006389329974674238,1.0,4.292453765869141,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,82,حكم الرجعة بعد الطلاق:,ب, ب: الرجعة جائزة في الطلاق الرجعي بإجماع العلماء ,True,0.00616976802746866,1.0,7.773039102554321,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,83,حكم العدة بعد الطلاق:,ب, ب: العدة واجبة بإجماع العلماء ,True,0.009048295247234425,1.0,2.5960683822631836,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,84,حكم النفقة بعد الطلاق:,ب, ب: النفقة واجبة في العدة بإجماع العلماء ,True,0.0071638813215387015,1.0,4.009822368621826,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,85,حكم الحضانة بعد الطلاق:,ب, ب: الحضانة واجبة بإجماع العلماء ,True,0.008588486560503192,1.0,3.7378385066986084,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,86,حكم الوصية للوارث:,ب, ب: الوصية للوارث محرمة بإجماع العلماء إلا بإذن باقي الورثة ,True,0.005203424609196104,1.0,5.166170835494995,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,87,حكم وجوب صلاة الوتر:,ب, الجواب: ب: صلاة الوتر سنة مؤكدة عند جمهور العلماء ,True,0.005965939103175657,1.0,4.140137195587158,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,88,حكم ذبح غير المسلم للحيوان المأكول:,ب, ب: ذبيحته حرام إلا ذبيحة أهل الكتاب بالشروط المعتبرة عند جمهور العلماء ,True,0.0044608951829991,1.0,6.2819647789001465,
AraBERT_Large,dual_mini_cross,Dual: miniReranker → Cross-Encoder,89,حكم من سب الله أو رسوله:,ب, ب: هو كافر مرتد بإجماع العلماء ,True,0.008811835296733616,1.0,4.436141490936279,
